2015-12-09 09:02:08.596315,Drive Thru,0,SIM
2015-12-09 09:02:09.784800,Lobby,0,SIM
2015-12-09 09:02:09.784800,Stockroom,60,SIM
2015-12-09 09:02:09.784800,Drive Thru,0,SIM
2016-01-21 11:54:59.555580,Lobby,60,SIM
2016-01-21 11:54:59.555580,Drive Thru,60,SIM
2016-01-21 11:54:59.555580,Stockroom,60,SIM
2016-01-21 11:54:59.555580,Lobby,60,SIM
2016-01-21 11:54:59.555580,Drive Thru,60,SIM
2016-01-21 11:54:59.555580,Stockroom,60,SIM

